650858,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イサアクス,,isaakusu,Isaacs,,,
650890,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イサークス,,isaakusu,Isaacs,,,
650894,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イザイ,,izai,Ysaye,,,
650897,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イザクソン,,izakuson,Isaacson,,,
650898,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イザコフ,,izakofu,Izakov,,,
650926,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イシコフ,,ishikofu,Ishkov,,,
650944,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イシュキショール,,ishukishooru,Ish-kishor,,,
651015,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イスハークイブンスルマーンアルイスラーイーリー,,isuhaakuibunsurumaan'aruisuraaiirii,Ishaq ibn Sulman al-Islaili,,,
651017,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イスハークマウスィリー,,isuhaakumausuirii,Ishaq al-Mawsili,,,
651044,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イスラエルス,,isuraerusu,Israels,,,
651079,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イズレルバティエール,,izurerubatieeru,Izoulet-Loubatiere,,,
651111,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イゾルダ,,izoruda,Isolda,,,
651112,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イゾルデ,,izorude,Isolde,,,
651184,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イダルゴイコスティリャ,,idarugoikosutirya,Hidalgo y Costilla,,,
651186,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イダルゴ・イ・コスティリャ,,idarugoikosutirya,Hidalgo y Costilla,,,
651230,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イッテルソン,,itteruson,Ittelson,,,
651234,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イッポリトフイワノフ,,ipporitofuiwanofu,Ippolitov-Ivanov,,,
651235,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イッポリトフイヴァノフ,,ipporitofuivanofu,Ippolitov-Ivanov,,,
651236,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イッポリトフ・イヴァノフ,,ipporitofuivanofu,Ippolitov-Ivanov,,,
651324,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イナーマシュテルネック,,inaamashuterunekku,Inama-Sternegg,,,
651355,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イネニュ,,inenyu,Inoenu,,,
651385,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イバルブールー,,ibarubuuruu,Ibarbourou,,,
651418,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イフコフ,,ifukofu,Ivkov,,,
651432,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブヌルアシール,,ibunuruashiiru,Ibn al-Athir,,,
651433,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブヌルハッジャージュ,,ibunuruhajjaaju,Ibnu'l-Hajjaj,,,
651434,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブヌルファーリド,,ibunurufaarido,Ibn al-Farid,,,
651452,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアッシャーティル,,ibun'asshaatiru,Ibn al-Shatir,,,
651453,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアッティクタカー,,ibun'attikutakaa,Ibn al-Tiqtaqa,,,
651454,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアッルーミー,,ibun'arruumii,Ibn al-Rumi,,,
651457,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアブドアルハカム,,ibun'abudoaruhakamu,Ibn Abd al-Hakam,,,
651459,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルアッバール,,ibun'aruabbaaru,Ibn al-Abbar,,,
651460,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルアッワーム,,ibun'aruawwaamu,Ibn al-Awwan,,,
651461,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルハティーブ,,ibun'aruhatiibu,Ibn al-Khatib,,,
651462,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルバッワーブ,,ibun'arubawwaabu,Ibn al-Bawwab,,,
651463,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルファキーフ,,ibun'arufakiifu,Ibn al-Faqih,,,
651464,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルファラディー,,ibun'arufaradii,Ibn al-Faradi,,,
651465,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルムータッズ,,ibun'arumuutazzu,Ibn al-Mutazz,,,
651466,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアルワルディー,,ibun'aruwarudii,Ibn al-Wardi,,,
651467,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアンナフィース,,ibun'annafiisu,Ibn al-Nafis,,,
651468,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンアンナーキド,,ibun'annaakido,Ibn al-Naqid,,,
651471,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンカイスアッルカイヤート,,ibunkaisuarrukaiyaato,Ibn Qays al-Ruqayyat,,,
651480,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イブンザディク,,ibunzadiku,Ibn-Zaddik,,,
651705,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イリエンコフ,,irienkofu,Ilienkov,,,
651838,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イワシュキエヴィチ,,iwashukievichi,Iwaszkiewicz,,,
651848,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イワニツキー,,iwanitsukii,Ivanitsky,,,
651851,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,イワノフ,,iwanofu,Ivanov,,,
